-32.3362683333333	55.6233283333333
-32.6701773333333	55.7768866666667
-33.2077083333333	55.9972211666667
-33.7163551666667	56.7361833333333
-33.846306	56.9408045
-33.7645646666667	56.7274166666667
-33.9248703333333	56.7614826666667
-35.116687	57.1272325
-35.1811355	57.0618146666667
-35.3706026666667	56.8481608333333
-35.4679	56.7491378333333
-36.2314048333333	56.6381813333333
-36.8317553333333	56.6890661666667
-37.5323531666667	56.7289343333333
-35.7635988333333	59.2964653333333
-28.4417766666667	57.585598
-20.9927685	60.2996608333333
-21.3612355	60.5702056666667
-21.7160971666667	60.8378141666667
-22.0793351666667	61.1096143333333
-22.4382118333333	61.3787461666667
-22.8063846666667	61.6500116666667
-23.1547698333333	61.919591
-23.5201155	62.1919701666667
-23.8765713333333	62.457582
-24.2366736666667	62.7281018333333
-25.3594873333333	63.0025461666667
-26.1246375	63.0015726666667
-26.8930888333333	63.0028245
-27.6473081666667	62.9996773333333
-28.4165008333333	63.0016133333333
-29.181761	63.0011243333333
-29.9446416666667	63.0018618333333
-30.7051868333333	62.9984111666667
-31.4746586666667	63.0008808333333
-32.2383038333333	62.9976973333333
-33.000348	63.0016333333333
-30.9499746666667	59.0497031666667
-30.0258096666667	58.4278336666667
-32.159422	58.9820078333333
-31.558132	58.9233408333333
-30.675168	58.7723331666667
-32.1188541666667	57.8794063333333
-32.4790803333333	57.5798356666667
-32.8210555	57.3106801666667
-33.3556421666667	56.9094001666667
-33.557929	56.7544931666667
-34.1547013333333	56.7818208333333
-34.0224666666667	56.3998
-34.472446	55.7988663333333
-34.8140908333333	55.3487313333333
-34.9977866666667	55.0485166666667
-35.0782333333333	53.551627
-35.077666	52.7008021666667
-35.0806948333333	52.3543601666667
-35.0787021666667	51.9009238333333
-35.0783738333333	51.0611748333333
-35.0801338333333	50.752081
