-37.5310333333333	56.72775
-35.62905	56.6022166666667
-34.0000833333333	56.5224
-34.4210166666667	56.45095
-33.707	56.73175
-32.3437666666667	55.622
-32.0119666666667	55.46725
-31.6746166666667	55.30845
-27.3393666666667	56.9297666666667
-27.75005	57.1510833333333
-28.4326333333333	57.5787833333333
-28.7297666666667	57.6760333333333
-29.4000666666667	58.0997333333333
-30.0281166666667	58.4375
-30.10395	58.41015
-30.6559833333333	58.7672833333333
-31.5563	58.9239833333333
-37.0379833333333	59.4283833333333
-34.4895333333333	59.1644333333333
-33.8349166666667	59.1017833333333
-33.1896833333333	59.0396833333333
-33.25225	59.0885833333333
-32.1514666666667	58.9808333333333
-31.2705666666667	58.8462333333333
-30.6960666666667	58.7272666666667
-33.9991666666667	62.9990333333333
-33.0027666666667	63.00295
-32.2424	63.0005
-31.4730666666667	63.0000833333333
-30.7136	62.9982166666667
-29.94455	63.0016166666667
-29.1879166666667	63.0002333333333
-28.4186166666667	63.0004833333333
-27.6538166666667	62.99695
-26.8902333333333	63.003
-26.1267833333333	62.9994833333333
-25.3546166666667	62.9992666666667
-29.8046666666667	59.7999666666667
-30.1851166666667	59.5489333333333
-30.5720666666667	59.3022
-30.9498333333333	59.0505
-30.66325	58.77345
-30.6624333333333	58.7733166666667
-30.6615333333333	58.7737833333333
-30.66415	58.77285
-30.6644833333333	58.7734166666667
-30.6642	58.7734666666667
-31.2681333333333	58.8469833333333
-31.4192	58.5300166666667
-31.5490833333333	58.4004166666667
-31.74845	58.1999166666667
-32.1172666666667	57.8801666666667
-32.57685	57.5017333333333
-32.9106833333333	57.2491166666667
-33.3559333333333	56.9089
-33.7165833333333	56.7735333333333
-33.7167166666667	56.7532166666667
-33.7168333333333	56.7334833333333
-33.7156333333333	56.7148333333333
-34.02165	56.3994333333333
-34.2847	56.0498666666667
-34.4715166666667	55.7998166666667
-34.7670833333333	55.4127666666667
-34.8512	55.2866333333333
-34.9618833333333	55.1161833333333
-35.0198	54.9517333333333
-35.0799833333333	54.64995
-35.0778333333333	54.4435166666667
-35.0804	54.24985
-35.0797166666667	54.1061166666667
-35.0771166666667	53.95025
-35.0788666666667	53.5512333333333
-35.0836333333333	52.7455333333333
-35.0816166666667	52.7302333333333
-35.0831666666667	52.7007166666667
-35.0813333333333	52.6663833333333
-35.0804	52.2606666666667
-35.07735	51.89965
